id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path
10627,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Carlton London Men Brown Slip-On Shoes,data/fashion-dataset/images\10627.jpg
4068,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Crocs Men's Tideline Canvas Khaki Shoe,data/fashion-dataset/images\4068.jpg
22865,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2016.0,Casual,Woodland Men Khaki Casual Shoes,data/fashion-dataset/images\22865.jpg
38524,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Puma Men White Surge Shoes,data/fashion-dataset/images\38524.jpg
34748,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Women Soleil Cat Black Shoes,data/fashion-dataset/images\34748.jpg
24190,Unisex,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Converse Unisex Chuck Taylor White Casual Shoes,data/fashion-dataset/images\24190.jpg
39687,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Lotto Men White Casual Shoes,data/fashion-dataset/images\39687.jpg
6799,Unisex,Footwear,Shoes,Casual Shoes,Yellow,Summer,2011.0,Casual,Converse Unisex Yellow Canvas Shoe,data/fashion-dataset/images\6799.jpg
22846,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012.0,Casual,Woodland Men Khaki Casual Shoes,data/fashion-dataset/images\22846.jpg
39274,Men,Footwear,Shoes,Casual Shoes,Tan,Winter,2018.0,Casual,Red Chief Men Tan Shoes,data/fashion-dataset/images\39274.jpg
26561,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Lee Cooper Men Black Shoes,data/fashion-dataset/images\26561.jpg
46884,Boys,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Ben 10 Boys Black Casual Shoes,data/fashion-dataset/images\46884.jpg
23913,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Fila Men Cicadeo Black Casual Shoes,data/fashion-dataset/images\23913.jpg
20876,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Skechers Men Casual Black Shoes,data/fashion-dataset/images\20876.jpg
17768,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Buckaroo Men New Amanda Brown Casual Shoe,data/fashion-dataset/images\17768.jpg
46102,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2012.0,Casual,ADIDAS Men Green Lucent Shoes,data/fashion-dataset/images\46102.jpg
4134,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Winter,2015.0,Casual,Skechers Men's Sparta Navy Black Shoe,data/fashion-dataset/images\4134.jpg
36952,Women,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Force 10 Women White Shoes,data/fashion-dataset/images\36952.jpg
39984,Men,Footwear,Shoes,Casual Shoes,Grey,Winter,2014.0,Casual,Gas Men Grey & Blue Tee Casual Shoes,data/fashion-dataset/images\39984.jpg
47643,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2014.0,Casual,Carlton London Men Light Brown Loafers,data/fashion-dataset/images\47643.jpg
26559,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Lee Cooper Men Black Shoes,data/fashion-dataset/images\26559.jpg
44937,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Ganuchi Men Brown Shoes,data/fashion-dataset/images\44937.jpg
3640,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Fila Men's Universe HI Black Shoe,data/fashion-dataset/images\3640.jpg
32727,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Fila Unisex Skeletoes 2.0 Black Shoes,data/fashion-dataset/images\32727.jpg
1546,Men,Footwear,Shoes,Casual Shoes,White,Fall,2010.0,Casual,Puma Men's Furore White Shoe,data/fashion-dataset/images\1546.jpg
22840,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Woodland Men Brown Casual Shoes,data/fashion-dataset/images\22840.jpg
24188,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,2012.0,Casual,Converse Unisex Chuck Taylor All Stars Red Casual Shoes,data/fashion-dataset/images\24188.jpg
55783,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2013.0,Casual,Converse Men Brown Casual Shoes,data/fashion-dataset/images\55783.jpg
6413,Unisex,Footwear,Shoes,Casual Shoes,Pink,Summer,2011.0,Casual,Lotto Unisex Canvas Pink Shoe,data/fashion-dataset/images\6413.jpg
12897,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Men Game Point White Casual Shoes,data/fashion-dataset/images\12897.jpg
22189,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Timberland Men Brown Casual Shoes,data/fashion-dataset/images\22189.jpg
49375,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Men Black Era Pro Shoes,data/fashion-dataset/images\49375.jpg
49497,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Vans Men Navy Blue Shoes,data/fashion-dataset/images\49497.jpg
24259,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2012.0,Casual,Numero Uno Men Navy Blue Shoes,data/fashion-dataset/images\24259.jpg
22177,Men,Footwear,Shoes,Casual Shoes,Tan,Fall,2012.0,Casual,Timberland Men Tan Casual Shoes,data/fashion-dataset/images\22177.jpg
6410,Women,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Lotto Women Leisure White Blue Shoe,data/fashion-dataset/images\6410.jpg
37243,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,United Colors of Benetton Men Brown Shoes,data/fashion-dataset/images\37243.jpg
18478,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011.0,Casual,Puma Men Yacht Lifevest Navy Casual Shoes,data/fashion-dataset/images\18478.jpg
24482,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men Black Casual Shoes,data/fashion-dataset/images\24482.jpg
33846,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Future Cat Black Shoes,data/fashion-dataset/images\33846.jpg
3790,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2014.0,Casual,Converse Men's AS Canvas HI Black Shoe,data/fashion-dataset/images\3790.jpg
33768,Men,Footwear,Shoes,Casual Shoes,Tan,Summer,2012.0,Casual,ADIDAS Neo Men Utility Deck Tan Shoes,data/fashion-dataset/images\33768.jpg
4132,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,Fila Men's Mustang Red Shoe,data/fashion-dataset/images\4132.jpg
8909,Unisex,Footwear,Shoes,Casual Shoes,Blue,Summer,2011.0,Casual,Puma Unisex Benecio Leather Drip Indigo Blue Casual Shoes,data/fashion-dataset/images\8909.jpg
13903,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Men Backboard White Casual Shoes,data/fashion-dataset/images\13903.jpg
14482,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Flying Machine Men Black Shoes,data/fashion-dataset/images\14482.jpg
54742,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Vans Men Brown Shoes,data/fashion-dataset/images\54742.jpg
4455,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,ADIDAS Khaki Color Canvas Shoe,data/fashion-dataset/images\4455.jpg
49420,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Vans Men Blue 106 Vulcanized Shoes,data/fashion-dataset/images\49420.jpg
12518,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Casual Brown Casual Shoes,data/fashion-dataset/images\12518.jpg
35671,Men,Footwear,Shoes,Casual Shoes,Blue,Spring,2013.0,Casual,U.S. Polo Assn. Men Blue Boat Shoes,data/fashion-dataset/images\35671.jpg
17963,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Puma Women Trinity Black Casual Shoes,data/fashion-dataset/images\17963.jpg
23679,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Red Tape Men Mocassins Black Casual Shoes,data/fashion-dataset/images\23679.jpg
13191,Men,Footwear,Shoes,Casual Shoes,Green,Fall,2011.0,Casual,Puma Men Eco ortholite Green Casual Shoes,data/fashion-dataset/images\13191.jpg
50751,Men,Footwear,Shoes,Casual Shoes,Mushroom Brown,Winter,2018.0,Casual,Red Chief Men Mushroom Brown Shoes,data/fashion-dataset/images\50751.jpg
15314,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men Ranger White Sports Shoes,data/fashion-dataset/images\15314.jpg
24455,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Casual,Nike Women Court Majestic White Shoes,data/fashion-dataset/images\24455.jpg
22699,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men Ballista Black Sports Shoes,data/fashion-dataset/images\22699.jpg
5350,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Artengo Artengo 522c Man Synthe,data/fashion-dataset/images\5350.jpg
34733,Women,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,Puma Women Faas 300 Blue & Pink Sports Shoes,data/fashion-dataset/images\34733.jpg
42091,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Women Black Adi LS Move Shoes,data/fashion-dataset/images\42091.jpg
4484,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Puma Men Kraftek White Silver Shoe,data/fashion-dataset/images\4484.jpg
34654,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Fila Men Cerchi Lite Grey Sports Shoes,data/fashion-dataset/images\34654.jpg
34817,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Adizero Black Sports Shoes,data/fashion-dataset/images\34817.jpg
2197,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,ADIDAS Men's Stripe White Run Shoe,data/fashion-dataset/images\2197.jpg
25564,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Fila Men Swift White Sports Shoes,data/fashion-dataset/images\25564.jpg
5471,Men,Footwear,Shoes,Sports Shoes,Red,Summer,2011.0,Sports,Nike Men's Air Force Red Shoe,data/fashion-dataset/images\5471.jpg
54540,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2012.0,Sports,F Sports Men Grey Gravity Sports Shoes,data/fashion-dataset/images\54540.jpg
1636,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Nike Men Air Zoom Century Shoes,data/fashion-dataset/images\1636.jpg
7741,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Fila Men's Dna Lite Black Blue Shoe,data/fashion-dataset/images\7741.jpg
43371,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Reebok Men White Acciomax III Sports Shoes,data/fashion-dataset/images\43371.jpg
23887,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Fila Men Clutch Black Sports Shoes,data/fashion-dataset/images\23887.jpg
43341,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2008.0,Sports,Reebok Men Realflex Optimal Grey Sports Shoe,data/fashion-dataset/images\43341.jpg
11933,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Skechers Women Sports Grey Sports Shoes,data/fashion-dataset/images\11933.jpg
6643,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,2011.0,Sports,Nike Women's Transform III IN Black Pink Shoe,data/fashion-dataset/images\6643.jpg
17845,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men T90 Shoot I\/ HG-B White Sports Shoe,data/fashion-dataset/images\17845.jpg
15415,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,FILA Women Tenet Black Sports Shoes,data/fashion-dataset/images\15415.jpg
9109,Unisex,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Puma Unisex Faas 300 Black Sports Shoes,data/fashion-dataset/images\9109.jpg
44232,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Air Max Turbulence+ 18 White Sports Shoes,data/fashion-dataset/images\44232.jpg
19941,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Court Majestic Black Sports Shoes,data/fashion-dataset/images\19941.jpg
5579,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men's Coleman Black Shoe,data/fashion-dataset/images\5579.jpg
24416,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Opticourt Ligra White Sports Shoes,data/fashion-dataset/images\24416.jpg
13198,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,ASICS Men Gel DS Sky Speed 2 Running Blue Sports Shoes,data/fashion-dataset/images\13198.jpg
24412,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS  Men Smoove Black Sports Shoes,data/fashion-dataset/images\24412.jpg
1785,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Lotto Men Brighton White-Blue Shoe,data/fashion-dataset/images\1785.jpg
13167,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Skechers Men Prospeed Black Sports Shoes,data/fashion-dataset/images\13167.jpg
18412,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Skechers MenShape-Ups White Shoe,data/fashion-dataset/images\18412.jpg
24419,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Barracks Premier White Sports Shoes,data/fashion-dataset/images\24419.jpg
39638,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men White Sports Shoes,data/fashion-dataset/images\39638.jpg
42995,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Women Black Air Total Sports Shoes,data/fashion-dataset/images\42995.jpg
4523,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2011.0,Sports,Puma Men's Faas Blue White Silver Red Shoe,data/fashion-dataset/images\4523.jpg
22713,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Nike Women Grey Air Max +2011 Sports Shoes,data/fashion-dataset/images\22713.jpg
22542,Men,Footwear,Shoes,Sports Shoes,White,Fall,2009.0,Sports,Lotto  Kids-Boy Jumper  White Sports Shoes,data/fashion-dataset/images\22542.jpg
26327,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Runner White & Blue Sports Shoes,data/fashion-dataset/images\26327.jpg
26612,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Puma Men Cell Turin Perf 2 Black Sports Shoes,data/fashion-dataset/images\26612.jpg
1827,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Nike Men's Downshifter White/Blue Shoe,data/fashion-dataset/images\1827.jpg
5390,Unisex,Footwear,Shoes,Sports Shoes,Grey,,2011.0,Sports,Kalenji Kapteren 100 Grey Orang,data/fashion-dataset/images\5390.jpg
5239,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Reebok Men's Zigfuel White Shoe,data/fashion-dataset/images\5239.jpg
59015,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Skechers Men Grey Sports Shoes,data/fashion-dataset/images\59015.jpg
14334,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men Lunarglide +3 White Sports Shoes,data/fashion-dataset/images\14334.jpg
23864,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men White Ambition Sports Shoes,data/fashion-dataset/images\23864.jpg
31944,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Women Court Shuttle IV White Sports Shoes,data/fashion-dataset/images\31944.jpg
43001,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men White Lunarswift Sports Shoes,data/fashion-dataset/images\43001.jpg
35932,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Salomon Men X-Tracks GTX Black Sports Shoes,data/fashion-dataset/images\35932.jpg
14345,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Nike Men Free Run +2 Grey Sports Shoes,data/fashion-dataset/images\14345.jpg
9014,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Decathlon Men Artengo White Shoe,data/fashion-dataset/images\9014.jpg
25411,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men 2.04 White Sports Shoes,data/fashion-dataset/images\25411.jpg
35777,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Force 10 Men Black & Green Sports Shoes,data/fashion-dataset/images\35777.jpg
8093,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men Barricade Team White Sports Shoes,data/fashion-dataset/images\8093.jpg
22983,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,FILA Men Black Temptation Sports Shoes,data/fashion-dataset/images\22983.jpg
12977,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,ADIDAS Men Marathon Black Sports Shoes,data/fashion-dataset/images\12977.jpg
41840,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Skechers Women White Sports Shoes,data/fashion-dataset/images\41840.jpg
4569,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Collect White Shoe,data/fashion-dataset/images\4569.jpg
36447,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Spinn Men Orbit White Sports Shoes,data/fashion-dataset/images\36447.jpg
13915,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men 2.04 SL White Sports Shoes,data/fashion-dataset/images\13915.jpg
3310,Women,Footwear,Shoes,Sports Shoes,White,Spring,2011.0,Sports,Asics Women Gel Cushioning White Pink Lime Shoe,data/fashion-dataset/images\3310.jpg
9396,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Women Wmns Lun Black Sports Shoes,data/fashion-dataset/images\9396.jpg
2967,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010.0,Sports,Puma Men's Mid Pixel Black & Silver Canvas Shoe,data/fashion-dataset/images\2967.jpg
26620,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Puma Men Kevler Runner Black Sports Shoes,data/fashion-dataset/images\26620.jpg
29241,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Advent White Sports Shoes,data/fashion-dataset/images\29241.jpg
7600,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Women's City Cou White Shoe,data/fashion-dataset/images\7600.jpg
5571,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men's Makis White Shoe,data/fashion-dataset/images\5571.jpg
41437,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,Lee Cooper Men White Sports Shoes,data/fashion-dataset/images\41437.jpg
34637,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men Vienna III White Sports Shoes,data/fashion-dataset/images\34637.jpg
40480,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Fila Men Blue Ultralite Sports Shoes,data/fashion-dataset/images\40480.jpg
4642,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Women Adi Monter Low White Green Shoe,data/fashion-dataset/images\4642.jpg
12959,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,ADIDAS Men Sports Black Sports Shoes,data/fashion-dataset/images\12959.jpg
44235,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,Nike Men Air Max+ 2012 Blue Sports Shoes,data/fashion-dataset/images\44235.jpg
5735,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Reebok Men's Dhoni Trainer White Gold Shoe,data/fashion-dataset/images\5735.jpg
1787,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Lotto Men Court Logo White-Silver Shoe,data/fashion-dataset/images\1787.jpg
25412,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men White Sports Shoes,data/fashion-dataset/images\25412.jpg
8082,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,ADIDAS Men Predito Trx HG Black Sports Shoes,data/fashion-dataset/images\8082.jpg
19307,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,Nike Men Air Citius 2+ MSL White Sports Shoes,data/fashion-dataset/images\19307.jpg
32178,Men,Footwear,Shoes,Sports Shoes,White,Spring,2013.0,Sports,ADIDAS Men Vermont White Sports Shoes,data/fashion-dataset/images\32178.jpg
5384,Men,Footwear,Shoes,Sports Shoes,Beige,Summer,2011.0,Sports,Quechua Arpenaz Flex Man Beige,data/fashion-dataset/images\5384.jpg
42989,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Women Black Fivekay Sports Shoes,data/fashion-dataset/images\42989.jpg
53874,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,Puma MenSpeeder Ind White Sports Shoes,data/fashion-dataset/images\53874.jpg
5353,Women,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,Kalenji Ekiden 50 Women,data/fashion-dataset/images\5353.jpg
34831,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Bolt White Sports Shoes,data/fashion-dataset/images\34831.jpg
10533,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,New Balance MW631 Men Others Walking Black Sports Shoes,data/fashion-dataset/images\10533.jpg
8344,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men Derby II White Sports Shoes,data/fashion-dataset/images\8344.jpg
1541,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Puma Men's Ballistic Spike White Green Shoe,data/fashion-dataset/images\1541.jpg
5248,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Reebok Women Easytone Reenew White Red Shoe,data/fashion-dataset/images\5248.jpg
18905,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,ADIDAS Men Response Cushion 20 Black Sports Shoes,data/fashion-dataset/images\18905.jpg
39634,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Overplay White Sports Shoes,data/fashion-dataset/images\39634.jpg
8075,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,ADIDAS Men 3 Series Light Black Sports Shoes,data/fashion-dataset/images\8075.jpg
43360,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Reebok Men White Ultimate Vibe Sports Shoes,data/fashion-dataset/images\43360.jpg
5365,Unisex,Footwear,Shoes,Sports Shoes,Green,,2011.0,Sports,Solognac Shoes Namib 200,data/fashion-dataset/images\5365.jpg
6631,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men's Spector White Shoe,data/fashion-dataset/images\6631.jpg
